idx,fname,fname_original,category
2528,images/train/07050.png,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0035_116049.jpg,121
2529,images/train/07052.png,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0068_115799.jpg,121
2530,images/train/07053.png,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0018_116056.jpg,121
2531,images/train/07055.png,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0098_116027.jpg,121
2532,images/train/07057.png,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0081_116326.jpg,121
2533,images/train/07059.png,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0042_115638.jpg,121
2534,images/train/07063.png,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0064_116106.jpg,121
2535,images/train/07066.png,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0058_115862.jpg,121
2536,images/train/07070.png,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0014_116129.jpg,121
2537,images/train/07071.png,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0119_116081.jpg,121
2538,images/train/07074.png,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0110_115644.jpg,121
2539,images/train/07075.png,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0070_115645.jpg,121
2540,images/train/07076.png,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0114_116160.jpg,121
2541,images/train/07077.png,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0017_115908.jpg,121
2542,images/train/07079.png,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0115_115914.jpg,121
2543,images/train/07080.png,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0026_115915.jpg,121
2544,images/train/07082.png,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0072_115663.jpg,121
2545,images/train/07084.png,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0003_115676.jpg,121
2546,images/train/07086.png,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0001_115938.jpg,121
2547,images/train/07088.png,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0019_115958.jpg,121
2548,images/train/07089.png,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0038_115704.jpg,121
2549,images/train/07090.png,122.Harris_Sparrow/Harris_Sparrow_0024_116480.jpg,122
2550,images/train/07093.png,122.Harris_Sparrow/Harris_Sparrow_0038_116610.jpg,122
2551,images/train/07097.png,122.Harris_Sparrow/Harris_Sparrow_0055_116512.jpg,122
2552,images/train/07098.png,122.Harris_Sparrow/Harris_Sparrow_0028_116656.jpg,122
2553,images/train/07099.png,122.Harris_Sparrow/Harris_Sparrow_0029_116516.jpg,122
2554,images/train/07101.png,122.Harris_Sparrow/Harris_Sparrow_0035_116529.jpg,122
2555,images/train/07103.png,122.Harris_Sparrow/Harris_Sparrow_0056_116532.jpg,122
2556,images/train/07106.png,122.Harris_Sparrow/Harris_Sparrow_0074_116539.jpg,122
2557,images/train/07107.png,122.Harris_Sparrow/Harris_Sparrow_0016_116661.jpg,122
2558,images/train/07108.png,122.Harris_Sparrow/Harris_Sparrow_0052_116544.jpg,122
2559,images/train/07109.png,122.Harris_Sparrow/Harris_Sparrow_0026_116620.jpg,122
2560,images/train/07111.png,122.Harris_Sparrow/Harris_Sparrow_0081_116574.jpg,122
2561,images/train/07113.png,122.Harris_Sparrow/Harris_Sparrow_0073_116577.jpg,122
2562,images/train/07116.png,122.Harris_Sparrow/Harris_Sparrow_0053_116595.jpg,122
2563,images/train/07117.png,122.Harris_Sparrow/Harris_Sparrow_0011_116597.jpg,122
2564,images/train/07120.png,122.Harris_Sparrow/Harris_Sparrow_0041_116611.jpg,122
2565,images/train/07123.png,122.Harris_Sparrow/Harris_Sparrow_0023_116363.jpg,122
2566,images/train/07124.png,122.Harris_Sparrow/Harris_Sparrow_0006_116364.jpg,122
2567,images/train/07127.png,122.Harris_Sparrow/Harris_Sparrow_0057_116374.jpg,122
2568,images/train/07129.png,122.Harris_Sparrow/Harris_Sparrow_0020_116379.jpg,122
2569,images/train/07132.png,122.Harris_Sparrow/Harris_Sparrow_0025_116648.jpg,122
2570,images/train/07136.png,122.Harris_Sparrow/Harris_Sparrow_0018_116402.jpg,122
2571,images/train/07139.png,122.Harris_Sparrow/Harris_Sparrow_0072_116662.jpg,122
2572,images/train/07141.png,122.Harris_Sparrow/Harris_Sparrow_0039_116409.jpg,122
2573,images/train/07142.png,122.Harris_Sparrow/Harris_Sparrow_0046_116425.jpg,122
2574,images/train/07143.png,122.Harris_Sparrow/Harris_Sparrow_0027_116687.jpg,122
2575,images/train/07144.png,122.Harris_Sparrow/Harris_Sparrow_0065_116435.jpg,122
2576,images/train/07145.png,122.Harris_Sparrow/Harris_Sparrow_0005_116694.jpg,122
2577,images/train/07146.png,122.Harris_Sparrow/Harris_Sparrow_0034_116439.jpg,122
2578,images/train/07147.png,122.Harris_Sparrow/Harris_Sparrow_0088_116445.jpg,122
2579,images/train/07151.png,123.Henslow_Sparrow/Henslow_Sparrow_0061_116751.jpg,123
2580,images/train/07152.png,123.Henslow_Sparrow/Henslow_Sparrow_0081_116755.jpg,123
2581,images/train/07154.png,123.Henslow_Sparrow/Henslow_Sparrow_0096_116758.jpg,123
2582,images/train/07156.png,123.Henslow_Sparrow/Henslow_Sparrow_0009_796611.jpg,123
2583,images/train/07157.png,123.Henslow_Sparrow/Henslow_Sparrow_0042_796595.jpg,123
2584,images/train/07158.png,123.Henslow_Sparrow/Henslow_Sparrow_0113_116801.jpg,123
2585,images/train/07161.png,123.Henslow_Sparrow/Henslow_Sparrow_0076_116810.jpg,123
2586,images/train/07163.png,123.Henslow_Sparrow/Henslow_Sparrow_0069_116832.jpg,123
2587,images/train/07164.png,123.Henslow_Sparrow/Henslow_Sparrow_0018_116834.jpg,123
2588,images/train/07166.png,123.Henslow_Sparrow/Henslow_Sparrow_0083_116844.jpg,123
2589,images/train/07168.png,123.Henslow_Sparrow/Henslow_Sparrow_0054_116850.jpg,123
2590,images/train/07171.png,123.Henslow_Sparrow/Henslow_Sparrow_0027_796543.jpg,123
2591,images/train/07178.png,123.Henslow_Sparrow/Henslow_Sparrow_0059_796569.jpg,123
2592,images/train/07179.png,123.Henslow_Sparrow/Henslow_Sparrow_0030_116890.jpg,123
2593,images/train/07180.png,123.Henslow_Sparrow/Henslow_Sparrow_0070_796571.jpg,123
2594,images/train/07185.png,123.Henslow_Sparrow/Henslow_Sparrow_0037_796579.jpg,123
2595,images/train/07186.png,123.Henslow_Sparrow/Henslow_Sparrow_0106_796580.jpg,123
2596,images/train/07187.png,123.Henslow_Sparrow/Henslow_Sparrow_0023_796582.jpg,123
2597,images/train/07188.png,123.Henslow_Sparrow/Henslow_Sparrow_0074_116905.jpg,123
2598,images/train/07191.png,123.Henslow_Sparrow/Henslow_Sparrow_0064_796573.jpg,123
2599,images/train/07194.png,123.Henslow_Sparrow/Henslow_Sparrow_0031_796594.jpg,123
2600,images/train/07195.png,123.Henslow_Sparrow/Henslow_Sparrow_0052_796599.jpg,123
2601,images/train/07197.png,123.Henslow_Sparrow/Henslow_Sparrow_0098_796601.jpg,123
2602,images/train/07200.png,123.Henslow_Sparrow/Henslow_Sparrow_0006_796607.jpg,123
2603,images/train/07201.png,123.Henslow_Sparrow/Henslow_Sparrow_0002_116930.jpg,123
2604,images/train/07202.png,123.Henslow_Sparrow/Henslow_Sparrow_0021_116931.jpg,123
2605,images/train/07203.png,123.Henslow_Sparrow/Henslow_Sparrow_0107_796614.jpg,123
2606,images/train/07205.png,123.Henslow_Sparrow/Henslow_Sparrow_0058_796616.jpg,123
2607,images/train/07207.png,123.Henslow_Sparrow/Henslow_Sparrow_0087_116942.jpg,123
2608,images/train/07208.png,123.Henslow_Sparrow/Henslow_Sparrow_0085_116971.jpg,123
2609,images/train/07211.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0020_117035.jpg,124
2610,images/train/07214.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0007_795148.jpg,124
2611,images/train/07215.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0063_795149.jpg,124
2612,images/train/07216.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0034_795150.jpg,124
2613,images/train/07217.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0015_795152.jpg,124
2614,images/train/07218.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0089_795154.jpg,124
2615,images/train/07220.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0060_795160.jpg,124
2616,images/train/07221.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0045_795162.jpg,124
2617,images/train/07227.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0003_795175.jpg,124
2618,images/train/07229.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0056_795178.jpg,124
2619,images/train/07230.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0068_795180.jpg,124
2620,images/train/07231.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0058_795181.jpg,124
2621,images/train/07232.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0099_795182.jpg,124
2622,images/train/07234.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0071_795185.jpg,124
2623,images/train/07235.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0032_795186.jpg,124
2624,images/train/07238.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0084_795189.jpg,124
2625,images/train/07243.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0078_117052.jpg,124
2626,images/train/07245.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0040_117088.jpg,124
2627,images/train/07248.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0043_795213.jpg,124
2628,images/train/07250.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0081_795215.jpg,124
2629,images/train/07254.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0016_795223.jpg,124
2630,images/train/07256.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0072_795230.jpg,124
2631,images/train/07258.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0075_795234.jpg,124
2632,images/train/07259.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0064_795235.jpg,124
2633,images/train/07260.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0021_117105.jpg,124
2634,images/train/07262.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0055_117036.jpg,124
2635,images/train/07264.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0073_117127.jpg,124
2636,images/train/07265.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0067_117146.jpg,124
2637,images/train/07267.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0022_117039.jpg,124
2638,images/train/07268.png,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0070_795135.jpg,124
2639,images/train/07270.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0108_117773.jpg,125
2640,images/train/07272.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0110_117264.jpg,125
2641,images/train/07274.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0119_117270.jpg,125
2642,images/train/07275.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0059_117271.jpg,125
2643,images/train/07276.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0083_117272.jpg,125
2644,images/train/07278.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0036_117280.jpg,125
2645,images/train/07285.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0057_117334.jpg,125
2646,images/train/07286.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0128_117851.jpg,125
2647,images/train/07287.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0070_117342.jpg,125
2648,images/train/07288.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0090_117857.jpg,125
2649,images/train/07290.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0014_117883.jpg,125
2650,images/train/07294.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0046_117405.jpg,125
2651,images/train/07295.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0079_117919.jpg,125
2652,images/train/07296.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0109_117940.jpg,125
2653,images/train/07298.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0072_117951.jpg,125
2654,images/train/07300.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0087_117444.jpg,125
2655,images/train/07301.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0038_117461.jpg,125
2656,images/train/07304.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0084_117492.jpg,125
2657,images/train/07305.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0058_117503.jpg,125
2658,images/train/07307.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0042_117507.jpg,125
2659,images/train/07308.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0063_117509.jpg,125
2660,images/train/07312.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0009_117535.jpg,125
2661,images/train/07316.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0064_117602.jpg,125
2662,images/train/07318.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0088_117634.jpg,125
2663,images/train/07320.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0044_117687.jpg,125
2664,images/train/07322.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0040_117721.jpg,125
2665,images/train/07323.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0115_117216.jpg,125
2666,images/train/07324.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0050_117744.jpg,125
2667,images/train/07325.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0032_117747.jpg,125
2668,images/train/07327.png,125.Lincoln_Sparrow/Lincoln_Sparrow_0022_117759.jpg,125
2669,images/train/07328.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0068_796930.jpg,126
2670,images/train/07332.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0079_796934.jpg,126
2671,images/train/07333.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0058_118023.jpg,126
2672,images/train/07334.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0033_118024.jpg,126
2673,images/train/07336.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0004_796941.jpg,126
2674,images/train/07337.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0013_796942.jpg,126
2675,images/train/07339.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0049_118033.jpg,126
2676,images/train/07343.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0030_118064.jpg,126
2677,images/train/07345.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0019_118066.jpg,126
2678,images/train/07348.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0055_796937.jpg,126
2679,images/train/07353.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0066_118088.jpg,126
2680,images/train/07359.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0071_796946.jpg,126
2681,images/train/07360.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0045_118004.jpg,126
2682,images/train/07362.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0064_117965.jpg,126
2683,images/train/07363.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0056_117974.jpg,126
2684,images/train/07364.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0018_118011.jpg,126
2685,images/train/07366.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0023_796899.jpg,126
2686,images/train/07367.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0074_796901.jpg,126
2687,images/train/07368.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0051_796902.jpg,126
2688,images/train/07370.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0022_796905.jpg,126
2689,images/train/07371.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0014_796906.jpg,126
2690,images/train/07373.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0002_796908.jpg,126
2691,images/train/07375.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0017_796910.jpg,126
2692,images/train/07376.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0042_796911.jpg,126
2693,images/train/07377.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0067_796912.jpg,126
2694,images/train/07378.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0077_796913.jpg,126
2695,images/train/07380.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0062_796919.jpg,126
2696,images/train/07381.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0038_796920.jpg,126
2697,images/train/07382.png,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0015_796922.jpg,126
2698,images/train/07390.png,127.Savannah_Sparrow/Savannah_Sparrow_0064_119316.jpg,127
2699,images/train/07392.png,127.Savannah_Sparrow/Savannah_Sparrow_0079_118817.jpg,127
2700,images/train/07393.png,127.Savannah_Sparrow/Savannah_Sparrow_0124_118820.jpg,127
2701,images/train/07397.png,127.Savannah_Sparrow/Savannah_Sparrow_0047_119365.jpg,127
2702,images/train/07399.png,127.Savannah_Sparrow/Savannah_Sparrow_0033_118871.jpg,127
2703,images/train/07401.png,127.Savannah_Sparrow/Savannah_Sparrow_0045_119398.jpg,127
2704,images/train/07402.png,127.Savannah_Sparrow/Savannah_Sparrow_0021_118886.jpg,127
2705,images/train/07406.png,127.Savannah_Sparrow/Savannah_Sparrow_0066_119949.jpg,127
2706,images/train/07407.png,127.Savannah_Sparrow/Savannah_Sparrow_0008_118929.jpg,127
2707,images/train/07410.png,127.Savannah_Sparrow/Savannah_Sparrow_0011_119459.jpg,127
2708,images/train/07411.png,127.Savannah_Sparrow/Savannah_Sparrow_0068_119972.jpg,127
2709,images/train/07412.png,127.Savannah_Sparrow/Savannah_Sparrow_0001_118956.jpg,127
2710,images/train/07414.png,127.Savannah_Sparrow/Savannah_Sparrow_0022_118989.jpg,127
2711,images/train/07416.png,127.Savannah_Sparrow/Savannah_Sparrow_0067_118491.jpg,127
2712,images/train/07417.png,127.Savannah_Sparrow/Savannah_Sparrow_0054_120057.jpg,127
2713,images/train/07419.png,127.Savannah_Sparrow/Savannah_Sparrow_0094_119040.jpg,127
2714,images/train/07420.png,127.Savannah_Sparrow/Savannah_Sparrow_0014_120072.jpg,127
2715,images/train/07423.png,127.Savannah_Sparrow/Savannah_Sparrow_0049_119596.jpg,127
2716,images/train/07426.png,127.Savannah_Sparrow/Savannah_Sparrow_0091_120630.jpg,127
2717,images/train/07427.png,127.Savannah_Sparrow/Savannah_Sparrow_0052_118583.jpg,127
2718,images/train/07429.png,127.Savannah_Sparrow/Savannah_Sparrow_0029_119621.jpg,127
2719,images/train/07430.png,127.Savannah_Sparrow/Savannah_Sparrow_0118_118603.jpg,127
2720,images/train/07432.png,127.Savannah_Sparrow/Savannah_Sparrow_0116_118108.jpg,127
2721,images/train/07433.png,127.Savannah_Sparrow/Savannah_Sparrow_0080_118120.jpg,127
2722,images/train/07435.png,127.Savannah_Sparrow/Savannah_Sparrow_0107_119671.jpg,127
2723,images/train/07437.png,127.Savannah_Sparrow/Savannah_Sparrow_0109_119674.jpg,127
2724,images/train/07438.png,127.Savannah_Sparrow/Savannah_Sparrow_0017_119171.jpg,127
2725,images/train/07439.png,127.Savannah_Sparrow/Savannah_Sparrow_0009_120205.jpg,127
2726,images/train/07444.png,127.Savannah_Sparrow/Savannah_Sparrow_0137_119757.jpg,127
2727,images/train/07445.png,127.Savannah_Sparrow/Savannah_Sparrow_0061_119783.jpg,127
2728,images/train/07448.png,128.Seaside_Sparrow/Seaside_Sparrow_0015_796500.jpg,128
2729,images/train/07453.png,128.Seaside_Sparrow/Seaside_Sparrow_0050_796508.jpg,128
2730,images/train/07455.png,128.Seaside_Sparrow/Seaside_Sparrow_0027_796512.jpg,128
2731,images/train/07456.png,128.Seaside_Sparrow/Seaside_Sparrow_0017_796513.jpg,128
2732,images/train/07459.png,128.Seaside_Sparrow/Seaside_Sparrow_0005_796516.jpg,128
2733,images/train/07460.png,128.Seaside_Sparrow/Seaside_Sparrow_0025_796518.jpg,128
2734,images/train/07461.png,128.Seaside_Sparrow/Seaside_Sparrow_0071_796519.jpg,128
2735,images/train/07462.png,128.Seaside_Sparrow/Seaside_Sparrow_0047_796520.jpg,128
2736,images/train/07464.png,128.Seaside_Sparrow/Seaside_Sparrow_0051_796522.jpg,128
2737,images/train/07465.png,128.Seaside_Sparrow/Seaside_Sparrow_0023_796525.jpg,128
2738,images/train/07467.png,128.Seaside_Sparrow/Seaside_Sparrow_0042_796528.jpg,128
2739,images/train/07468.png,128.Seaside_Sparrow/Seaside_Sparrow_0041_796529.jpg,128
2740,images/train/07469.png,128.Seaside_Sparrow/Seaside_Sparrow_0039_796530.jpg,128
2741,images/train/07471.png,128.Seaside_Sparrow/Seaside_Sparrow_0067_796532.jpg,128
2742,images/train/07472.png,128.Seaside_Sparrow/Seaside_Sparrow_0035_796533.jpg,128
2743,images/train/07474.png,128.Seaside_Sparrow/Seaside_Sparrow_0002_796536.jpg,128
2744,images/train/07480.png,128.Seaside_Sparrow/Seaside_Sparrow_0045_120696.jpg,128
2745,images/train/07482.png,128.Seaside_Sparrow/Seaside_Sparrow_0001_120720.jpg,128
2746,images/train/07484.png,128.Seaside_Sparrow/Seaside_Sparrow_0012_120732.jpg,128
2747,images/train/07485.png,128.Seaside_Sparrow/Seaside_Sparrow_0049_120735.jpg,128
2748,images/train/07489.png,128.Seaside_Sparrow/Seaside_Sparrow_0024_120751.jpg,128
2749,images/train/07490.png,128.Seaside_Sparrow/Seaside_Sparrow_0048_120758.jpg,128
2750,images/train/07491.png,128.Seaside_Sparrow/Seaside_Sparrow_0028_120766.jpg,128
2751,images/train/07493.png,128.Seaside_Sparrow/Seaside_Sparrow_0046_120768.jpg,128
2752,images/train/07495.png,128.Seaside_Sparrow/Seaside_Sparrow_0036_120785.jpg,128
2753,images/train/07496.png,128.Seaside_Sparrow/Seaside_Sparrow_0066_120791.jpg,128
2754,images/train/07499.png,128.Seaside_Sparrow/Seaside_Sparrow_0021_120699.jpg,128
2755,images/train/07501.png,128.Seaside_Sparrow/Seaside_Sparrow_0064_120813.jpg,128
2756,images/train/07503.png,128.Seaside_Sparrow/Seaside_Sparrow_0011_120820.jpg,128
2757,images/train/07504.png,128.Seaside_Sparrow/Seaside_Sparrow_0044_119287.jpg,128
2758,images/train/07508.png,129.Song_Sparrow/Song_Sparrow_0110_120872.jpg,129
2759,images/train/07513.png,129.Song_Sparrow/Song_Sparrow_0061_120891.jpg,129
2760,images/train/07514.png,129.Song_Sparrow/Song_Sparrow_0089_120894.jpg,129
2761,images/train/07515.png,129.Song_Sparrow/Song_Sparrow_0125_122435.jpg,129
2762,images/train/07517.png,129.Song_Sparrow/Song_Sparrow_0044_121931.jpg,129
2763,images/train/07519.png,129.Song_Sparrow/Song_Sparrow_0101_120920.jpg,129
2764,images/train/07522.png,129.Song_Sparrow/Song_Sparrow_0092_121969.jpg,129
2765,images/train/07524.png,129.Song_Sparrow/Song_Sparrow_0086_121999.jpg,129
2766,images/train/07525.png,129.Song_Sparrow/Song_Sparrow_0020_121490.jpg,129
2767,images/train/07527.png,129.Song_Sparrow/Song_Sparrow_0029_120989.jpg,129
2768,images/train/07528.png,129.Song_Sparrow/Song_Sparrow_0107_120990.jpg,129
2769,images/train/07530.png,129.Song_Sparrow/Song_Sparrow_0112_121027.jpg,129
2770,images/train/07534.png,129.Song_Sparrow/Song_Sparrow_0013_121056.jpg,129
2771,images/train/07535.png,129.Song_Sparrow/Song_Sparrow_0090_121057.jpg,129
2772,images/train/07536.png,129.Song_Sparrow/Song_Sparrow_0087_121062.jpg,129
2773,images/train/07541.png,129.Song_Sparrow/Song_Sparrow_0088_121615.jpg,129
2774,images/train/07542.png,129.Song_Sparrow/Song_Sparrow_0040_121617.jpg,129
2775,images/train/07543.png,129.Song_Sparrow/Song_Sparrow_0046_121903.jpg,129
2776,images/train/07544.png,129.Song_Sparrow/Song_Sparrow_0007_121133.jpg,129
2777,images/train/07545.png,129.Song_Sparrow/Song_Sparrow_0091_121651.jpg,129
2778,images/train/07547.png,129.Song_Sparrow/Song_Sparrow_0132_121153.jpg,129
2779,images/train/07549.png,129.Song_Sparrow/Song_Sparrow_0055_121158.jpg,129
2780,images/train/07551.png,129.Song_Sparrow/Song_Sparrow_0036_121679.jpg,129
2781,images/train/07554.png,129.Song_Sparrow/Song_Sparrow_0077_121196.jpg,129
2782,images/train/07555.png,129.Song_Sparrow/Song_Sparrow_0121_121203.jpg,129
2783,images/train/07556.png,129.Song_Sparrow/Song_Sparrow_0116_121211.jpg,129
2784,images/train/07561.png,129.Song_Sparrow/Song_Sparrow_0135_121261.jpg,129
2785,images/train/07563.png,129.Song_Sparrow/Song_Sparrow_0042_121314.jpg,129
2786,images/train/07564.png,129.Song_Sparrow/Song_Sparrow_0058_121832.jpg,129
2787,images/train/07566.png,129.Song_Sparrow/Song_Sparrow_0010_121331.jpg,129
2788,images/train/07567.png,130.Tree_Sparrow/Tree_Sparrow_0130_124932.jpg,130
2789,images/train/07568.png,130.Tree_Sparrow/Tree_Sparrow_0122_123927.jpg,130
2790,images/train/07569.png,130.Tree_Sparrow/Tree_Sparrow_0077_123417.jpg,130
2791,images/train/07570.png,130.Tree_Sparrow/Tree_Sparrow_0023_124956.jpg,130
2792,images/train/07571.png,130.Tree_Sparrow/Tree_Sparrow_0007_122911.jpg,130
2793,images/train/07572.png,130.Tree_Sparrow/Tree_Sparrow_0129_124960.jpg,130
2794,images/train/07575.png,130.Tree_Sparrow/Tree_Sparrow_0100_122945.jpg,130
2795,images/train/07578.png,130.Tree_Sparrow/Tree_Sparrow_0097_123462.jpg,130
2796,images/train/07579.png,130.Tree_Sparrow/Tree_Sparrow_0032_123489.jpg,130
2797,images/train/07584.png,130.Tree_Sparrow/Tree_Sparrow_0022_123496.jpg,130
2798,images/train/07585.png,130.Tree_Sparrow/Tree_Sparrow_0041_123497.jpg,130
2799,images/train/07590.png,130.Tree_Sparrow/Tree_Sparrow_0018_123574.jpg,130
2800,images/train/07592.png,130.Tree_Sparrow/Tree_Sparrow_0125_123078.jpg,130
2801,images/train/07594.png,130.Tree_Sparrow/Tree_Sparrow_0101_124104.jpg,130
2802,images/train/07595.png,130.Tree_Sparrow/Tree_Sparrow_0119_124114.jpg,130
2803,images/train/07598.png,130.Tree_Sparrow/Tree_Sparrow_0039_124140.jpg,130
2804,images/train/07599.png,130.Tree_Sparrow/Tree_Sparrow_0057_123665.jpg,130
2805,images/train/07600.png,130.Tree_Sparrow/Tree_Sparrow_0094_124974.jpg,130
